brewery_id,X,count.x,abv,ibu,id,beer,style,ounces,style2,count.y,brewery,city.x,state.x,label,Name,city.y,state.y,Imputed_IBU
500,1050,1050,0.045,NA,616,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12,NA,501,High Noon Saloon And Brewery,Leavenworth,KS,Oregon Trail Unfiltered Raspberry Wheat (High Noon Saloon And Brewery),Wildwood Brewing Company,Stevensville, MT,18
500,1051,1051,0.055,NA,96,Annie's Amber Ale,American Amber / Red Ale,12,American Amber / Red Ale,501,High Noon Saloon And Brewery,Leavenworth,KS,Annie's Amber Ale (High Noon Saloon And Brewery),Wildwood Brewing Company,Stevensville, MT,40
501,2393,2393,0.05,NA,822,Woodchuck Amber Hard Cider,Cider,12,NA,502,Woodchuck Hard Cider,Middlebury,VT,Woodchuck Amber Hard Cider (Woodchuck Hard Cider),High Noon Saloon And Brewery,Leavenworth, KS,34
502,1828,1828,0.047,NA,815,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,12,NA,503,Sea Dog Brewing Company,Portland,ME,Sea Dog Wild Blueberry Wheat Ale (Sea Dog Brewing Company),Woodchuck Hard Cider,Middlebury, VT,20
503,1585,1585,0.092,85,805,Gordon (2005),American Double / Imperial IPA,12,American Double / Imperial IPA,504,Oskar Blues Brewery,Lyons,CO,Gordon (2005) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,85
503,1586,1586,0.095,98,804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12,NA,504,Oskar Blues Brewery,Lyons,CO,Ten Fidy Imperial Stout (2008) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,98
503,1587,1587,0.099,98,803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12,NA,504,Oskar Blues Brewery,Lyons,CO,Ten Fidy Imperial Stout (2007) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,98
503,1588,1588,0.08,35,787,Old Chub (2008),Scottish Ale,12,NA,504,Oskar Blues Brewery,Lyons,CO,Old Chub (2008) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,35
503,1589,1589,0.08,35,786,Old Chub (2004),Scottish Ale,12,NA,504,Oskar Blues Brewery,Lyons,CO,Old Chub (2004) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,35
503,1590,1590,0.08,35,785,Old Chub (2003),Scottish Ale,12,NA,504,Oskar Blues Brewery,Lyons,CO,Old Chub (2003) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,35
503,1591,1591,0.065,65,745,Dale's Pale Ale (2008),American Pale Ale (APA),12,American Pale Ale (APA),504,Oskar Blues Brewery,Lyons,CO,Dale's Pale Ale (2008) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,65
503,1592,1592,0.065,65,744,Dale's Pale Ale (2006),American Pale Ale (APA),12,American Pale Ale (APA),504,Oskar Blues Brewery,Lyons,CO,Dale's Pale Ale (2006) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,65
503,1593,1593,0.065,65,743,Dale's Pale Ale (2004),American Pale Ale (APA),12,American Pale Ale (APA),504,Oskar Blues Brewery,Lyons,CO,Dale's Pale Ale (2004) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,65
503,1594,1594,0.065,65,742,Dale's Pale Ale (2003),American Pale Ale (APA),12,American Pale Ale (APA),504,Oskar Blues Brewery,Lyons,CO,Dale's Pale Ale (2003) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,65
503,1595,1595,0.065,65,741,Dale's Pale Ale (2002),American Pale Ale (APA),12,American Pale Ale (APA),504,Oskar Blues Brewery,Lyons,CO,Dale's Pale Ale (2002) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,65
503,1596,1596,0.052,NA,734,Leroy (2005),American Brown Ale,12,NA,504,Oskar Blues Brewery,Lyons,CO,Leroy (2005) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,42
503,1597,1597,0.087,60,733,Gordon Beer (2006),American Double / Imperial IPA,12,American Double / Imperial IPA,504,Oskar Blues Brewery,Lyons,CO,Gordon Beer (2006) (Oskar Blues Brewery),Sea Dog Brewing Company,Portland, ME,60
504,545,545,0.035,NA,782,Carolina Blonde Light (2005),American Blonde Ale,12,American Blonde Ale,505,Carolina Beer & Beverage,Mooresville,NC,Carolina Blonde Light (2005) (Carolina Beer & Beverage),Oskar Blues Brewery,Lyons, CO,45
504,543,543,0.04,NA,784,Carolina Lighthouse (2007),American Blonde Ale,12,American Blonde Ale,505,Carolina Beer & Beverage,Mooresville,NC,Carolina Lighthouse (2007) (Carolina Beer & Beverage),Oskar Blues Brewery,Lyons, CO,24
504,544,544,0.05,NA,783,Carolina Blonde (2006),American Blonde Ale,12,American Blonde Ale,505,Carolina Beer & Beverage,Mooresville,NC,Carolina Blonde (2006) (Carolina Beer & Beverage),Oskar Blues Brewery,Lyons, CO,17
505,1186,1186,0.04,9,781,Choc Beer (2003),American Dark Wheat Ale,12,NA,506,Krebs Brewing Company (Pete's Pl...,Krebs,OK,Choc Beer (2003) (Krebs Brewing Company (Pete's Pl...),Carolina Beer & Beverage,Mooresville, NC,9
506,2330,2330,0.047,NA,780,T-6 Red Ale (2004),American Amber / Red Ale,12,American Amber / Red Ale,507,Warbird Brewing Company,Fort Wayne,IN,T-6 Red Ale (2004) (Warbird Brewing Company),Krebs Brewing Company (Pete's Pl...,Krebs, OK,38
507,1412,1412,0.072,NA,625,Desert Magic IPA,American IPA,12,American IPA,508,Mudshark Brewing Company,Lake Havasu City,AZ,Desert Magic IPA (Mudshark Brewing Company),Warbird Brewing Company,Fort Wayne, IN,82
507,1413,1413,0.042,NA,326,Up River Light,Light Lager,12,NA,508,Mudshark Brewing Company,Lake Havasu City,AZ,Up River Light (Mudshark Brewing Company),Warbird Brewing Company,Fort Wayne, IN,20
507,1411,1411,0.085,NA,768,Full Moon Belgian White Ale,Witbier,12,NA,508,Mudshark Brewing Company,Lake Havasu City,AZ,Full Moon Belgian White Ale (Mudshark Brewing Company),Warbird Brewing Company,Fort Wayne, IN,85
507,1414,1414,0.085,NA,132,Full Moon Belgian White Ale (2007),Witbier,12,NA,508,Mudshark Brewing Company,Lake Havasu City,AZ,Full Moon Belgian White Ale (2007) (Mudshark Brewing Company),Warbird Brewing Company,Fort Wayne, IN,85
507,1415,1415,0.055,NA,131,Dry Heat Hefeweizen (2006),Hefeweizen,12,NA,508,Mudshark Brewing Company,Lake Havasu City,AZ,Dry Heat Hefeweizen (2006) (Mudshark Brewing Company),Warbird Brewing Company,Fort Wayne, IN,33
508,1970,1970,NA,NA,763,Hopluia (2004),English India Pale Ale (IPA),16,NA,509,Spilker Ales,Cortland,NE,Hopluia (2004) (Spilker Ales),Mudshark Brewing Company,Lake Havasu City, AZ,25
509,2380,2380,0.074,83,762,Ace IPA,American IPA,16,American IPA,510,Wingman Brewers,Tacoma,WA,Ace IPA (Wingman Brewers),Spilker Ales,Cortland, NE,83
509,2381,2381,0.08,31,761,P-51 Porter,American Porter,16,NA,510,Wingman Brewers,Tacoma,WA,P-51 Porter (Wingman Brewers),Spilker Ales,Cortland, NE,31
510,1167,1167,0.065,11,85,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,16,NA,511,Kettle House Brewing Company,Missoula,MT,Cold Smoke Scotch Ale (Kettle House Brewing Company),Wingman Brewers,Tacoma, WA,11
510,1165,1165,0.055,50,87,Eddy Out Pale Ale,American Pale Ale (APA),16,American Pale Ale (APA),511,Kettle House Brewing Company,Missoula,MT,Eddy Out Pale Ale (Kettle House Brewing Company),Wingman Brewers,Tacoma, WA,50
510,1166,1166,0.065,65,86,Double Haul IPA,American IPA,16,American IPA,511,Kettle House Brewing Company,Missoula,MT,Double Haul IPA (Kettle House Brewing Company),Wingman Brewers,Tacoma, WA,65
510,1162,1162,0.065,11,760,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,16,NA,511,Kettle House Brewing Company,Missoula,MT,Cold Smoke Scotch Ale (2007) (Kettle House Brewing Company),Wingman Brewers,Tacoma, WA,11
510,1163,1163,0.065,65,759,Double Haul IPA (2009),American IPA,16,American IPA,511,Kettle House Brewing Company,Missoula,MT,Double Haul IPA (2009) (Kettle House Brewing Company),Wingman Brewers,Tacoma, WA,65
510,1164,1164,0.065,65,758,Double Haul IPA (2006),American IPA,16,American IPA,511,Kettle House Brewing Company,Missoula,MT,Double Haul IPA (2006) (Kettle House Brewing Company),Wingman Brewers,Tacoma, WA,65
511,1840,1840,0.05,NA,738,Archer's Ale (2004),English Pale Ale,12,NA,512,Sherwood Forest Brewers,Marlborough,MA,Archer's Ale (2004) (Sherwood Forest Brewers),Kettle House Brewing Company,Missoula, MT,15
512,648,648,0.038,NA,737,Chester's Beer (2005),American Pale Lager,12,NA,513,Cottrell Brewing,Pawcatuck,CT,Chester's Beer (2005) (Cottrell Brewing),Sherwood Forest Brewers,Marlborough, MA,20
513,134,134,0.052,NA,735,On-On Ale (2008),American Pale Ale (APA),12,American Pale Ale (APA),514,Arctic Craft Brewery,Colorado Springs,CO,On-On Ale (2008) (Arctic Craft Brewery),Cottrell Brewing,Pawcatuck, CT,7
514,1395,1395,0.054,NA,719,Sweet Georgia Brown,American Brown Ale,16,NA,515,Monkey Paw Pub & Brewery,San Diego,CA,Sweet Georgia Brown (Monkey Paw Pub & Brewery),Arctic Craft Brewery,Colorado Springs, CO,4
514,1396,1396,0.087,NA,718,Rich Man's IIPA,American Double / Imperial IPA,16,American Double / Imperial IPA,515,Monkey Paw Pub & Brewery,San Diego,CA,Rich Man's IIPA (Monkey Paw Pub & Brewery),Arctic Craft Brewery,Colorado Springs, CO,88
514,1397,1397,0.058,NA,717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),16,American Pale Ale (APA),515,Monkey Paw Pub & Brewery,San Diego,CA,Monkey Paw Oatmeal Pale Ale (Monkey Paw Pub & Brewery),Arctic Craft Brewery,Colorado Springs, CO,31
515,652,652,0.077,71,556,Eclipse Black IPA,American Black Ale,16,NA,516,Crabtree Brewing Company,Greeley,CO,Eclipse Black IPA (Crabtree Brewing Company),Monkey Paw Pub & Brewery,San Diego, CA,71
515,650,650,0.048,NA,716,Trigger Blonde Ale,American Blonde Ale,16,American Blonde Ale,516,Crabtree Brewing Company,Greeley,CO,Trigger Blonde Ale (Crabtree Brewing Company),Monkey Paw Pub & Brewery,San Diego, CA,32
515,651,651,0.075,29,659,Crabtree Oatmeal Stout,Oatmeal Stout,16,NA,516,Crabtree Brewing Company,Greeley,CO,Crabtree Oatmeal Stout (Crabtree Brewing Company),Monkey Paw Pub & Brewery,San Diego, CA,29
516,752,752,0.049,25,673,Dottie Seattle Lager,American Amber / Red Lager,16,NA,517,Emerald City Beer Company,Seattle,WA,Dottie Seattle Lager (Emerald City Beer Company),Crabtree Brewing Company,Greeley, CO,25
517,488,488,0.056,36,668,Mucho Aloha Hawaiian Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),518,Butcher's Brewing,Carlsbad,CA,Mucho Aloha Hawaiian Pale Ale (Butcher's Brewing),Emerald City Beer Company,Seattle, WA,36
518,1482,1482,0.046,NA,165,White Ale,Witbier,12,NA,519,New South Brewing Company,Myrtle Beach,SC,White Ale (New South Brewing Company),Butcher's Brewing,Carlsbad, CA,20
518,1481,1481,0.054,NA,646,Nut Brown Ale,English Brown Ale,12,NA,519,New South Brewing Company,Myrtle Beach,SC,Nut Brown Ale (New South Brewing Company),Butcher's Brewing,Carlsbad, CA,25
519,251,251,0.05,32,643,Big River Pilsner,Czech Pilsener,12,NA,520,Big River Brewing Company,Chattanooga,TN,Big River Pilsner (Big River Brewing Company),New South Brewing Company,Myrtle Beach, SC,32
519,252,252,0.06,55,632,House Brand IPA,American IPA,12,American IPA,520,Big River Brewing Company,Chattanooga,TN,House Brand IPA (Big River Brewing Company),New South Brewing Company,Myrtle Beach, SC,55
520,2220,2220,0.062,65,641,Hoppy Boy,American IPA,16,American IPA,521,Twisted Pine Brewing Company,Boulder,CO,Hoppy Boy (Twisted Pine Brewing Company),Big River Brewing Company,Chattanooga, TN,65
521,816,816,0.047,28,607,Underdog Atlantic Lager,American Pale Lager,12,NA,522,Flying Dog Brewery,Frederick,MD,Underdog Atlantic Lager (Flying Dog Brewery),Twisted Pine Brewing Company,Boulder, CO,28
521,815,815,0.071,60,608,Snake Dog IPA,American IPA,12,American IPA,522,Flying Dog Brewery,Frederick,MD,Snake Dog IPA (Flying Dog Brewery),Twisted Pine Brewing Company,Boulder, CO,60
522,2267,2267,0.001,NA,606,Scotty K NA,Low Alcohol Beer,16,NA,523,Uncommon Brewers,Santa Cruz,CA,Scotty K NA (Uncommon Brewers),Flying Dog Brewery,Frederick, MD,7
522,2268,2268,0.068,NA,543,Bacon Brown Ale,American Brown Ale,16,NA,523,Uncommon Brewers,Santa Cruz,CA,Bacon Brown Ale (Uncommon Brewers),Flying Dog Brewery,Frederick, MD,75
522,2269,2269,0.064,NA,347,Golden State Ale,Belgian Pale Ale,16,NA,523,Uncommon Brewers,Santa Cruz,CA,Golden State Ale (Uncommon Brewers),Flying Dog Brewery,Frederick, MD,70
522,2270,2270,0.078,NA,346,Baltic Porter,Baltic Porter,16,NA,523,Uncommon Brewers,Santa Cruz,CA,Baltic Porter (Uncommon Brewers),Flying Dog Brewery,Frederick, MD,54
522,2271,2271,0.085,NA,25,Siamese twin,Dubbel,16,NA,523,Uncommon Brewers,Santa Cruz,CA,Siamese twin (Uncommon Brewers),Flying Dog Brewery,Frederick, MD,85
523,145,145,0.056,27,597,This Season's Blonde,American Blonde Ale,12,American Blonde Ale,524,Aspen Brewing Company,Aspen,CO,This Season's Blonde (Aspen Brewing Company),Uncommon Brewers,Santa Cruz, CA,27
523,146,146,0.07,67,596,Independence Pass Ale,American IPA,12,American IPA,524,Aspen Brewing Company,Aspen,CO,Independence Pass Ale (Aspen Brewing Company),Uncommon Brewers,Santa Cruz, CA,67
524,2211,2211,0.057,NA,594,Triangle India Pale Ale,American IPA,12,American IPA,525,Triangle Brewing Company,Durham,NC,Triangle India Pale Ale (Triangle Brewing Company),Aspen Brewing Company,Aspen, CO,31
524,2212,2212,0.05,NA,114,Triangle White Ale,Witbier,12,NA,525,Triangle Brewing Company,Durham,NC,Triangle White Ale (Triangle Brewing Company),Aspen Brewing Company,Aspen, CO,22
524,2213,2213,0.08,NA,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12,NA,525,Triangle Brewing Company,Durham,NC,Triangle Belgian Golden Ale (Triangle Brewing Company),Aspen Brewing Company,Aspen, CO,80
525,334,334,0.051,NA,577,Bomb Lager (New Recipe),Munich Helles Lager,12,NA,526,Bomb Beer Company,New York,NY,Bomb Lager (New Recipe) (Bomb Beer Company),Triangle Brewing Company,Durham, NC,30
525,335,335,0.045,27,513,Bomb Lager (Old Recipe),Munich Helles Lager,12,NA,526,Bomb Beer Company,New York,NY,Bomb Lager (Old Recipe) (Bomb Beer Company),Triangle Brewing Company,Durham, NC,27
526,596,596,0.049,29,567,Churchkey Pilsner Style Beer,American Pilsner,12,NA,527,Churchkey Can Company,Seattle,WA,Churchkey Pilsner Style Beer (Churchkey Can Company),Bomb Beer Company,New York, NY,29
527,1115,1115,0.068,55,558,I-10 IPA,American IPA,12,American IPA,528,Intuition Ale Works,Jacksonville,FL,I-10 IPA (Intuition Ale Works),Churchkey Can Company,Seattle, WA,55
527,1116,1116,0.053,28,553,People's Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),528,Intuition Ale Works,Jacksonville,FL,People's Pale Ale (Intuition Ale Works),Churchkey Can Company,Seattle, WA,28
527,1114,1114,0.045,20,559,Jon Boat Coastal Ale,American Blonde Ale,12,American Blonde Ale,528,Intuition Ale Works,Jacksonville,FL,Jon Boat Coastal Ale (Intuition Ale Works),Churchkey Can Company,Seattle, WA,20
528,140,140,0.053,26,429,Ninja Porter,American Porter,12,NA,529,Asheville Brewing Company,Asheville,NC,Ninja Porter (Asheville Brewing Company),Intuition Ale Works,Jacksonville, FL,26
528,141,141,0.06,69,428,Shiva IPA,American IPA,12,American IPA,529,Asheville Brewing Company,Asheville,NC,Shiva IPA (Asheville Brewing Company),Intuition Ale Works,Jacksonville, FL,69
528,139,139,0.032,27,550,Rocket Girl,K̦lsch,12,NA,529,Asheville Brewing Company,Asheville,NC,Rocket Girl (Asheville Brewing Company),Intuition Ale Works,Jacksonville, FL,27
529,1503,1503,0.045,NA,541,Walter's Premium Pilsener Beer,German Pilsener,12,NA,530,Northwoods Brewpub,Eau Claire,WI,Walter's Premium Pilsener Beer (Northwoods Brewpub),Asheville Brewing Company,Asheville, NC,15
529,1504,1504,0.045,NA,109,Floppin' Crappie,American Pale Wheat Ale,12,American Pale Wheat Ale,530,Northwoods Brewpub,Eau Claire,WI,Floppin' Crappie (Northwoods Brewpub),Asheville Brewing Company,Asheville, NC,50
530,465,465,NA,NA,504,Roler Bock (Current),Maibock / Helles Bock,16,NA,531,Buckbean Brewing Company,Reno,NV,Roler Bock (Current) (Buckbean Brewing Company),Northwoods Brewpub,Eau Claire, WI,27
530,466,466,0.073,85,383,Black Adder IBA (Current),American Black Ale,16,NA,531,Buckbean Brewing Company,Reno,NV,Black Adder IBA (Current) (Buckbean Brewing Company),Northwoods Brewpub,Eau Claire, WI,85
530,464,464,0.08,NA,538,Tour de Nez Belgian IPA (Current),Belgian IPA,16,NA,531,Buckbean Brewing Company,Reno,NV,Tour de Nez Belgian IPA (Current) (Buckbean Brewing Company),Northwoods Brewpub,Eau Claire, WI,25
530,469,469,0.058,35,27,Original Orange Blossom Ale (Current),Herbed / Spiced Beer,16,NA,531,Buckbean Brewing Company,Reno,NV,Original Orange Blossom Ale (Current) (Buckbean Brewing Company),Northwoods Brewpub,Eau Claire, WI,35
530,470,470,0.052,40,26,Black Noddy Lager (Current),Schwarzbier,16,NA,531,Buckbean Brewing Company,Reno,NV,Black Noddy Lager (Current) (Buckbean Brewing Company),Northwoods Brewpub,Eau Claire, WI,40
530,467,467,0.099,NA,29,Very Noddy Lager (Current),Schwarzbier,16,NA,531,Buckbean Brewing Company,Reno,NV,Very Noddy Lager (Current) (Buckbean Brewing Company),Northwoods Brewpub,Eau Claire, WI,98
530,468,468,0.062,42,28,Tule Duck Red Ale (Current),American Amber / Red Ale,16,American Amber / Red Ale,531,Buckbean Brewing Company,Reno,NV,Tule Duck Red Ale (Current) (Buckbean Brewing Company),Northwoods Brewpub,Eau Claire, WI,42
531,732,732,NA,NA,449,Snaggletooth Double Pale Ale,American Double / Imperial IPA,16,American Double / Imperial IPA,532,Dolores River Brewery,Dolores,CO,Snaggletooth Double Pale Ale (Dolores River Brewery),Buckbean Brewing Company,Reno, NV,100
531,733,733,NA,NA,448,Dolores River Pale Ale,American Pale Ale (APA),16,American Pale Ale (APA),532,Dolores River Brewery,Dolores,CO,Dolores River Pale Ale (Dolores River Brewery),Buckbean Brewing Company,Reno, NV,18
531,734,734,NA,NA,447,Dolores River Dry Stout,Irish Dry Stout,16,NA,532,Dolores River Brewery,Dolores,CO,Dolores River Dry Stout (Dolores River Brewery),Buckbean Brewing Company,Reno, NV,30
531,735,735,NA,NA,446,Dolores River Mild,English Dark Mild Ale,16,NA,532,Dolores River Brewery,Dolores,CO,Dolores River Mild (Dolores River Brewery),Buckbean Brewing Company,Reno, NV,22
531,730,730,NA,NA,524,Dolores River Hefeweizen,Hefeweizen,16,NA,532,Dolores River Brewery,Dolores,CO,Dolores River Hefeweizen (Dolores River Brewery),Buckbean Brewing Company,Reno, NV,32
531,731,731,NA,NA,450,Dolores River ESB,Extra Special / Strong Bitter (ESB),16,NA,532,Dolores River Brewery,Dolores,CO,Dolores River ESB (Dolores River Brewery),Buckbean Brewing Company,Reno, NV,74
532,813,813,NA,NA,520,Inclined Plane Ale,American IPA,12,American IPA,533,Flat Rock Brewing Company,Smithton,PA,Inclined Plane Ale (Flat Rock Brewing Company),Dolores River Brewery,Dolores, CO,36
533,65,65,0.065,52,516,Jockamo IPA,American IPA,12,American IPA,534,Abita Brewing Company,Abita Springs,LA,Jockamo IPA (Abita Brewing Company),Flat Rock Brewing Company,Smithton, PA,52
533,66,66,0.042,13,515,Purple Haze,Fruit / Vegetable Beer,12,NA,534,Abita Brewing Company,Abita Springs,LA,Purple Haze (Abita Brewing Company),Flat Rock Brewing Company,Smithton, PA,13
533,67,67,0.045,17,514,Abita Amber,American Amber / Red Lager,12,NA,534,Abita Brewing Company,Abita Springs,LA,Abita Amber (Abita Brewing Company),Flat Rock Brewing Company,Smithton, PA,17
534,1258,1258,0.042,NA,74,Golden Trout Pilsner,German Pilsener,12,NA,535,Mammoth Brewing Company,Mammoth Lakes,CA,Golden Trout Pilsner (Mammoth Brewing Company),Abita Brewing Company,Abita Springs, LA,13
534,1259,1259,0.045,NA,73,Real McCoy Amber Ale (Current),American Amber / Red Ale,12,American Amber / Red Ale,535,Mammoth Brewing Company,Mammoth Lakes,CA,Real McCoy Amber Ale (Current) (Mammoth Brewing Company),Abita Brewing Company,Abita Springs, LA,17
